lat,lon,value
38.2775702,-85.7371847,1
42.9133602,-85.7053085,1
42.9633599,-85.6680863,1
30.1588129,-85.6602058,1
42.2917069,-85.5872286,1
40.1933767,-85.3863599,1
35.0456297,-85.3096801,1
41.079273,-85.1393513,1
32.4609764,-84.9877094,1
34.502587,-84.9510542,1
35.1595182,-84.8766115,1
38.2097967,-84.5588311,1
42.732535,-84.5555347,1
39.1031182,-84.5120196,1
38.0405837,-84.5037164,1
42.7369792,-84.4838654,1
33.7489954,-84.3879824,1
39.3600586,-84.309939,1
34.0753762,-84.2940899,1
39.6428362,-84.2866083,1
30.4382559,-84.2807329,1
43.6155825,-84.2472116,1
39.7589478,-84.1916069,1
31.5785074,-84.155741,1
34.2073196,-84.1401926,1
42.1503177,-84.037723,1
43.4194699,-83.9508068,1
35.9606384,-83.9207392,1
42.2808256,-83.7430378,1
41.04422,-83.6499321,1
32.8406946,-83.6324022,1
41.6639383,-83.555212,1
42.48059,-83.4754913,1
42.4989936,-83.3677168,1
33.9519347,-83.357567,1
42.6875323,-83.2341028,1
42.4733688,-83.2218731,1
42.3222599,-83.1763145,1
42.6064095,-83.1497751,1
40.0992294,-83.1140771,1
42.331427,-83.0457538,1
39.9611755,-82.9987942,1
27.7518284,-82.6267345,1
36.548434,-82.5618186,1
35.5950581,-82.5514869,1
27.3364347,-82.5306527,1
27.950575,-82.4571776,1
34.8526176,-82.3940104,1
33.4734978,-82.0105148,1
40.8050565,-81.935143,1
26.640628,-81.8723084,1
26.339806,-81.7786972,1
41.49932,-81.6943605,1
30.3321838,-81.655651,1
38.3498195,-81.6326234,1
28.3936186,-81.5386842,1
41.0814447,-81.5190053,1
28.5383355,-81.3792365,1
35.7344538,-81.3444573,1
34.0007104,-81.0348144,1
29.2108147,-81.0228331,1
35.0073697,-80.9450759,1
32.2371465,-80.8603868,1
35.4993031,-80.8486846,1
35.2270869,-80.8431267,1
35.5848596,-80.8100724,1
28.0836269,-80.6081089,1
35.6709727,-80.4742261,1
26.1003654,-80.3997748,1
25.9860762,-80.3035602,1
27.197548,-80.2528257,1
36.0998596,-80.244216,1
25.7616798,-80.1917902,1
40.5184013,-80.1667247,1
26.1224386,-80.1373174,1
40.6849626,-80.1071379,1
26.9342246,-80.0942087,1
42.1292241,-80.085059,1
26.7753405,-80.0580969,1
37.2934681,-80.0547626,1
26.8797819,-80.0533743,1
40.4406248,-79.9958864,1
32.8546197,-79.9748103,1
39.629526,-79.9558968,1
32.7764749,-79.9310512,1
36.0726354,-79.7919754,1
34.1954331,-79.7625625,1
35.4798757,-79.1802994,1
37.4137536,-79.1422464,1
