lat,lon,value
38.7714396,-90.3709489,1
35.823483,-78.8255621,1
34.5034394,-82.6501332,1
36.5092118,-86.8849984,1
40.1784422,-75.1285061,1
45.5230622,-122.6764816,1
35.0853336,-106.6055534,1
42.3714253,-83.4702132,1
42.5792583,-71.4378411,1
42.3222599,-83.1763145,1
37.2934681,-80.0547626,1
29.7057858,-95.4588299,1
42.2808256,-83.7430378,1
33.8358492,-118.3406288,1
42.1933581,-87.8664579,1
39.0836712,-84.5085536,1
34.0633443,-117.6508876,1
43.7435343,-70.2601759,1
41.3125552,-81.4401129,1
30.5082551,-97.678896,1
39.9606643,-75.6054882,1
40.5690758,-79.8619687,1
28.5383355,-81.3792365,1
40.5294058,-75.3936935,1
42.9633599,-85.6680863,1
33.8545479,-84.2171424,1
32.7766642,-96.7969879,1
43.0972174,-89.5042876,1
40.8614887,-73.9881942,1
47.5301011,-122.0326191,1
42.325578,-87.8411818,1
40.2010241,-77.2002745,1
41.8498339,-87.8806738,1
37.9357576,-122.3477486,1
41.6819935,-85.9766671,1
41.6005448,-93.6091064,1
33.9472359,-118.0853451,1
38.6779591,-121.1760583,1
40.7967667,-74.4815438,1
38.2526647,-85.7584557,1
41.2523634,-95.9979883,1
40.3344648,-83.4659573,1
42.2286954,-71.5225646,1
39.5807452,-104.8771726,1
35.7344538,-81.3444573,1
37.7652065,-122.2416355,1
42.3056501,-71.5245087,1
39.1753377,-84.2943821,1
40.8120171,-74.1243063,1
32.7554883,-97.3307658,1
46.8771863,-96.7898034,1
39.6417629,-77.7199932,1
45.5579451,-94.1632404,1
37.0510595,-122.0146841,1
25.7616798,-80.1917902,1
33.6469661,-117.689218,1
42.2586342,-87.840625,1
35.1168131,-80.7236804,1
37.5482697,-121.9885719,1
47.2528768,-122.4442906,1
25.8195424,-80.3553302,1
34.7464809,-92.2895948,1
40.5621704,-111.929658,1
47.6062095,-122.3320708,1
34.2381251,-118.530123,1
44.2619309,-88.4153847,1
41.6053266,-81.4534492,1
37.6624312,-121.8746789,1
38.7881062,-90.4974359,1
37.5071591,-122.2605222,1
43.0605671,-88.1064787,1
39.629526,-79.9558968,1
34.2694474,-118.781482,1
39.7047095,-105.0813734,1
41.8540094,-72.827915,1
39.9868904,-75.4007058,1
42.3370413,-71.2092214,1
29.4241219,-98.4936282,1
40.5939636,-74.6049061,1
42.1275267,-87.8289548,1
26.1275862,-80.2331036,1
37.7249296,-122.1560768,1
37.3229978,-122.0321823,1
33.6259414,-97.1333453,1
34.0194543,-118.4911912,1
43.0116784,-88.2314813,1
35.4675602,-97.5164276,1
33.046233,-96.994174,1
42.0027181,-72.5441445,1
44.8041322,-93.1668858,1
41.079273,-85.1393513,1
32.9756415,-96.8899636,1
42.2139873,-71.2244987,1
42.7070354,-71.1631137,1
34.9854275,-80.5495112,1
26.1003654,-80.3997748,1
33.9562149,-83.9879625,1
40.5753817,-74.3223703,1
38.9695545,-77.3860976,1
37.5629917,-122.3255254,1
43.0653446,-76.0785332,1
43.0166806,-88.0070315,1
38.9989499,-84.6266111,1
40.2731911,-76.8867008,1
33.9412127,-84.2135309,1
39.8680412,-104.9719243,1
47.9789848,-122.2020794,1
45.0860765,-93.2632821,1
43.0730517,-89.4012302,1
