lat,lon,value
41.5067003,-90.5151342,1
47.4828776,-122.2170661,1
37.6807661,-122.3999715,1
40.4842027,-88.9936873,1
34.4358294,-119.8276389,1
41.7508391,-88.1535352,1
40.8853773,-73.9523597,1
39.0167275,-84.6007773,1
39.4195499,-76.7802528,1
42.3600825,-71.0588801,1
42.0629915,-88.1227199,1
28.5383355,-81.3792365,1
44.8546856,-93.470786,1
45.487062,-122.8037102,1
30.2400058,-81.3852595,1
43.0166806,-88.0070315,1
47.5301011,-122.0326191,1
41.6986416,-88.0683955,1
32.9756415,-96.8899636,1
38.6122751,-90.4634532,1
42.1900249,-87.9084039,1
37.5407246,-77.4360481,1
34.1705609,-118.8375937,1
40.2414952,-75.2837862,1
40.1012856,-75.3835525,1
35.7795897,-78.6381787,1
40.2090521,-75.2964708,1
29.4241219,-98.4936282,1
39.9205411,-105.0866504,1
43.1788967,-88.1173132,1
41.4886892,-75.7085248,1
47.6101497,-122.2015159,1
25.7616798,-80.1917902,1
37.5296593,-122.0402399,1
34.0753762,-84.2940899,1
41.801141,-88.0747875,1
34.8526176,-82.3940104,1
40.744679,-73.9485424,1
42.5047161,-71.1956205,1
33.3061605,-111.8412502,1
44.9211836,-93.4687489,1
30.3321838,-81.655651,1
40.8652865,-74.4173877,1
40.7607793,-111.8910474,1
37.4852152,-122.2363548,1
33.8358492,-118.3406288,1
35.9940329,-78.898619,1
37.654656,-122.4077498,1
37.4323341,-121.8995741,1
40.3806901,-74.5316938,1
32.7766642,-96.7969879,1
45.5228939,-122.989827,1
37.4418834,-122.1430195,1
41.079273,-85.1393513,1
47.3809335,-122.2348431,1
40.3284402,-74.790718,1
45.1049656,-93.2085582,1
40.7151691,-74.6576091,1
40.0992294,-83.1140771,1
36.8507689,-76.2858726,1
42.1943909,-71.1989695,1
41.767455,-71.3646694,1
43.0831301,-73.7845651,1
26.271192,-80.2706044,1
33.4941704,-111.9260519,1
32.8546197,-79.9748103,1
41.621488,-72.7456519,1
36.0331164,-86.7827772,1
44.4669941,-73.1709604,1
43.0717552,-70.7625532,1
39.9611755,-82.9987942,1
32.96179,-96.8291685,1
35.1495343,-90.0489801,1
40.2842164,-84.1554987,1
42.1487043,-72.6078672,1
43.0730517,-89.4012302,1
37.7799273,-121.9780153,1
42.3211522,-85.1797142,1
40.6342489,-74.5004796,1
41.3125552,-81.4401129,1
39.1434406,-77.2013705,1
34.1066756,-117.8067257,1
42.3736158,-71.1097335,1
