lat,lon,value
38.9586307,-77.3570028,1
47.76095,-122.2055883,1
43.7435343,-70.2601759,1
39.934002,-74.8909988,1
38.5815719,-121.4943996,1
42.3222599,-83.1763145,1
42.331427,-83.0457538,1
40.5294058,-75.3936935,1
37.2934681,-80.0547626,1
42.1620186,-77.0941366,1
39.9567548,-86.01335,1
41.4886892,-75.7085248,1
38.0405837,-84.5037164,1
37.9100783,-122.0651819,1
41.7634219,-72.6128339,1
44.6496868,-93.24272,1
37.5629917,-122.3255254,1
33.7877944,-117.8531119,1
39.4354087,-76.6123884,1
33.8675143,-117.9981181,1
28.7588833,-81.3178446,1
40.3382543,-74.585292,1
40.7920441,-73.5398476,1
25.9860762,-80.3035602,1
34.0514898,-84.0712997,1
29.9510658,-90.0715323,1
41.878711,-71.3825558,1
40.0131418,-75.2304038,1
30.4382559,-84.2807329,1
27.7518284,-82.6267345,1
40.8837406,-74.3059959,1
40.6808726,-74.4310524,1
38.7714396,-90.3709489,1
37.665978,-77.5063739,1
37.6871761,-97.330053,1
33.046233,-96.994174,1
41.085652,-73.8584684,1
40.7351018,-73.6879082,1
40.7151691,-74.6576091,1
40.2983262,-74.618634,1
42.1675254,-87.897014,1
41.0375968,-74.0406956,1
39.3321262,-84.4172666,1
35.823483,-78.8255621,1
42.6875323,-83.2341028,1
40.5868114,-74.6985891,1
42.0629915,-88.1227199,1
40.2170534,-74.7429384,1
39.613321,-105.0166498,1
41.7508391,-88.1535352,1
42.5005583,-90.6645718,1
35.5848596,-80.8100724,1
43.0986742,-77.4419378,1
41.8397865,-87.9535534,1
44.8832982,-93.2830021,1
42.3459271,-71.5522874,1
39.5309389,-76.6458043,1
39.8912248,-74.9218324,1
25.72149,-80.2683838,1
33.6839473,-117.7946942,1
42.2011538,-85.5800022,1
43.2122851,-77.4299939,1
41.394817,-73.4540111,1
40.7878788,-74.0143064,1
41.5628294,-83.6538244,1
37.9715592,-87.5710898,1
34.1069527,-117.9353413,1
42.732535,-84.5555347,1
42.0039178,-87.9703461,1
40.7146376,-74.3646122,1
33.1506744,-96.8236116,1
34.003903,-118.230073,1
41.5083668,-72.9106202,1
26.3184123,-80.0997657,1
40.1672068,-105.1019275,1
40.8928771,-73.9726381,1
39.5296329,-119.8138027,1
33.952602,-84.5499327,1
46.7866719,-92.1004852,1
38.7699175,-90.4667501,1
47.4828776,-122.2170661,1
33.7455731,-117.8678338,1
26.7153424,-80.0533746,1
37.9779776,-122.0310733,1
40.043912,-75.3754599,1
41.2840635,-73.4975412,1
35.0717945,-81.6498195,1
40.6984348,-74.4015405,1
26.640628,-81.8723084,1
41.6475306,-88.0895061,1
34.2284312,-92.0031955,1
38.966673,-94.6169012,1
41.2709274,-73.7776336,1
34.0211224,-118.3964665,1
39.2320029,-84.3782734,1
32.2987573,-90.1848103,1
41.0400135,-73.7144477,1
40.4201165,-74.7146817,1
44.8546856,-93.470786,1
39.0558235,-95.6890185,1
35.1495343,-90.0489801,1
40.7066174,-74.5493284,1
38.6785157,-121.7732971,1
39.8366528,-105.0372046,1
39.2903848,-76.6121893,1
41.9867507,-87.8721602,1
42.0028761,-71.5147839,1
38.3498195,-81.6326234,1
41.7001009,-71.4161671,1
44.0121221,-92.4801989,1
31.1551748,-88.0099997,1
42.3702996,-87.9020186,1
38.6779591,-121.1760583,1
42.9275277,-83.6299518,1
41.6709834,-93.7130493,1
36.9741171,-122.0307963,1
41.7360305,-72.795027,1
44.4905433,-73.1112207,1
40.2842164,-84.1554987,1
40.152593,-76.7502467,1
41.3897764,-81.4412259,1
41.5008673,-90.4442979,1
38.7131073,-90.4298401,1
42.09975,-87.7808967,1
37.4852152,-122.2363548,1
41.0762077,-73.8587461,1
38.8226337,-94.8994355,1
39.9547861,-82.8121191,1
42.5530753,-87.9334118,1
37.4418834,-122.1430195,1
35.3732921,-119.0187125,1
41.8089191,-88.0111746,1
39.4370508,-76.6196915,1
40.1439985,-75.1157286,1
37.8043637,-122.2711137,1
41.3144966,-81.83569,1
33.9562149,-83.9879625,1
32.9265137,-96.8961151,1
33.5206608,-86.80249,1
41.1448219,-102.9774497,1
41.3197763,-81.6267904,1
33.5676842,-117.7256083,1
34.7303688,-86.5861037,1
42.9463291,-71.5132008,1
38.6122751,-90.4634532,1
28.3936186,-81.5386842,1
42.982216,-78.5770812,1
34.1705609,-118.8375937,1
42.960727,-85.4954803,1
37.831316,-122.2852473,1
33.5386523,-112.1859866,1
40.7598227,-74.417097,1
39.9205411,-105.0866504,1
42.8678693,-71.4948322,1
42.2139873,-71.2244987,1
40.2731911,-76.8867008,1
44.4454432,-73.099194,1
41.9220496,-71.5495101,1
40.6975898,-74.2631635,1
25.790654,-80.1300455,1
35.9250637,-86.8688899,1
41.7958639,-87.9756175,1
42.2695216,-71.6161294,1
42.5916684,-83.6003703,1
33.2000368,-117.2425355,1
40.3470543,-74.0643065,1
42.36837,-83.3527097,1
39.4453393,-83.8285375,1
34.1397694,-118.3505779,1
40.6993303,-99.0816784,1
42.245869,-84.4013462,1
34.208254,-118.6058609,1
33.7748275,-84.2963123,1
42.2775281,-71.3468091,1
40.8256561,-73.6981858,1
40.5742696,-74.60988,1
40.0994425,-74.9325683,1
28.8052674,-97.0035982,1
39.755543,-105.2210997,1
61.2180556,-149.9002778,1
38.9784453,-76.4921829,1
39.165325,-86.5263857,1
40.8395922,-74.4818698,1
38.8106075,-90.6998477,1
33.4255104,-111.9400054,1
41.1838878,-96.031127,1
38.3606736,-75.5993692,1
44.3002628,-88.5364954,1
41.0339862,-73.7629097,1
42.7875235,-86.1089301,1
38.8462236,-77.3063733,1
42.5144566,-83.0146526,1
41.3909139,-72.8595447,1
28.0341847,-82.6650992,1
40.833989,-74.0970865,1
43.4553461,-76.5104973,1
42.4989936,-83.3677168,1
33.9519347,-83.357567,1
40.669264,-74.6804,1
41.4644979,-81.5087322,1
38.2009055,-84.8732835,1
28.2441768,-82.7192671,1
35.042036,-89.6645266,1
43.7391616,-87.7817541,1
34.1466467,-118.8073729,1
34.0232431,-84.3615555,1
33.3061605,-111.8412502,1
34.9387279,-82.2270568,1
41.1073183,-73.7959666,1
33.9166805,-117.9000604,1
39.4900013,-76.6585074,1
41.5839823,-73.8087442,1
40.5621704,-111.929658,1
39.4195499,-76.7802528,1
40.8712101,-74.7340523,1
