lat,lon,value
33.9462125,-84.3346473,1
40.7967667,-74.4815438,1
34.1533395,-118.7616764,1
34.1742611,-97.1436254,1
41.0762077,-73.8587461,1
39.0066993,-77.4291298,1
44.9591352,-89.6301221,1
40.0792766,-75.3015714,1
40.043912,-75.3754599,1
34.0289259,-84.198579,1
38.0405837,-84.5037164,1
41.49932,-81.6943605,1
42.2775281,-71.3468091,1
34.095287,-118.1270146,1
43.0717552,-70.7625532,1
40.7464901,-74.1562551,1
40.8478065,-74.5747248,1
39.4195499,-76.7802528,1
33.6189101,-117.9289469,1
38.8338816,-104.8213634,1
33.8839926,-84.5143761,1
40.5575986,-74.2846022,1
26.1420358,-81.7948103,1
39.6172101,-104.9508141,1
33.1972465,-96.6397822,1
37.3541079,-121.9552356,1
44.6496868,-93.24272,1
38.1074198,-122.5697032,1
37.9779776,-122.0310733,1
40.7934322,-73.4151214,1
26.271192,-80.2706044,1
40.7607793,-111.8910474,1
39.3454673,-84.5603187,1
37.5778696,-122.34809,1
41.9220496,-71.5495101,1
45.6318397,-122.6716063,1
34.0900091,-117.8903397,1
41.7605849,-88.3200715,1
42.2814269,-83.3863214,1
26.1669711,-80.256595,1
28.7588833,-81.3178446,1
40.5695474,-74.6329363,1
37.654656,-122.4077498,1
41.817807,-88.1734021,1
34.0194543,-118.4911912,1
40.5169767,-80.2213477,1
38.9906657,-77.026088,1
35.0073697,-80.9450759,1
44.3106241,-69.7794897,1
41.308274,-72.9278835,1
47.3073228,-122.2284532,1
32.7459645,-96.9977846,1
28.2919557,-81.407571,1
38.6779591,-121.1760583,1
32.4609764,-84.9877094,1
41.8437093,-72.8284317,1
41.3144966,-81.83569,1
42.3222599,-83.1763145,1
39.0228485,-94.7151865,1
38.3606736,-75.5993692,1
29.9840922,-90.1528519,1
33.9719826,-118.4265872,1
41.1953739,-73.4378988,1
44.840798,-93.2982799,1
42.6987024,-71.1350575,1
35.4798757,-79.1802994,1
35.1595182,-84.8766115,1
44.9917149,-93.3600034,1
40.1672068,-105.1019275,1
37.5629917,-122.3255254,1
41.767455,-71.3646694,1
40.7895453,-74.0565298,1
45.0941315,-93.3563405,1
42.3016305,-71.067605,1
37.5059332,-77.3324425,1
33.1031744,-96.6705503,1
42.3636331,-87.8447938,1
33.4936391,-117.1483648,1
38.6262937,-121.2466156,1
37.2709704,-79.9414266,1
43.0116784,-88.2314813,1
41.8994744,-87.9403418,1
33.6831832,-117.6664308,1
40.6417683,-74.8359987,1
28.6277767,-81.3631244,1
42.6583356,-71.1367953,1
41.2428563,-73.2006639,1
40.8853773,-73.9523597,1
33.6534427,-84.4493725,1
36.8529263,-75.977985,1
41.2996305,-73.7360175,1
41.7634219,-72.6128339,1
42.4430372,-71.2289641,1
25.72149,-80.2683838,1
39.5296329,-119.8138027,1
39.5150576,-84.3982763,1
34.1083449,-117.2897652,1
43.0730517,-89.4012302,1
30.080174,-94.1265562,1
34.0007104,-81.0348144,1
46.8083268,-100.7837392,1
41.4644979,-81.5087322,1
38.7131073,-90.4298401,1
35.1598391,-89.761545,1
38.8813958,-94.8191285,1
35.2219971,-101.8312969,1
35.7212689,-77.9155395,1
40.5142026,-88.9906312,1
33.3968557,-84.5963432,1
29.5635666,-95.2860474,1
43.4252776,-88.1834277,1
42.3463503,-71.1626756,1
42.0333623,-87.8833991,1
40.744679,-73.9485424,1
42.09975,-87.7808967,1
