lat,lon,value
39.785043,-85.7694226,1
38.1074198,-122.5697032,1
37.5364134,-122.2455364,1
33.4151843,-111.8314724,1
42.331427,-83.0457538,1
42.6583661,-83.1499322,1
42.2917069,-85.5872286,1
38.9012225,-77.2652604,1
40.8690101,-74.2082286,1
40.3173301,-74.6198791,1
33.046233,-96.994174,1
29.7057858,-95.4588299,1
40.1856597,-75.451571,1
38.5815719,-121.4943996,1
38.6857367,-121.082167,1
44.8546856,-93.470786,1
33.8752935,-117.5664384,1
33.3968557,-84.5963432,1
34.1705609,-118.8375937,1
42.2625932,-71.8022934,1
42.1900249,-87.9084039,1
40.8042649,-73.1690019,1
37.6688205,-122.0807964,1
29.383845,-94.9027002,1
47.0342629,-122.8231915,1
46.7866719,-92.1004852,1
42.3636331,-87.8447938,1
33.9802893,-118.4517449,1
42.5144566,-83.0146526,1
40.0811745,-82.8087864,1
40.3806901,-74.5316938,1
33.9137085,-98.4933873,1
44.9917149,-93.3600034,1
27.7518284,-82.6267345,1
42.8142432,-73.9395687,1
39.4142688,-77.4105409,1
40.2005472,-74.0314165,1
29.515508,-98.3802925,1
40.6956552,-73.3256753,1
27.9094665,-82.7873244,1
42.304505,-87.8960712,1
33.6534427,-84.4493725,1
38.6270025,-90.1994042,1
41.353413,-75.7382478,1
41.3497456,-72.0790717,1
40.1523309,-75.266289,1
31.3224044,-92.4343035,1
40.1545535,-75.2215651,1
26.8233946,-80.1386547,1
34.0928092,-118.3286614,1
42.2203171,-83.4838244,1
40.7016937,-74.3222146,1
41.6005448,-93.6091064,1
40.7830603,-73.9712488,1
30.6332618,-97.6779842,1
32.2217429,-110.926479,1
41.826488,-72.7300945,1
36.1539816,-95.992775,1
42.6525793,-73.7562317,1
44.9630216,-92.9649361,1
27.9658533,-82.8001026,1
40.826489,-74.1068091,1
40.17396,-80.2461714,1
40.0064958,-75.7032742,1
37.665978,-77.5063739,1
38.6425518,-90.3237263,1
39.0997265,-94.5785667,1
32.3512601,-95.3010624,1
35.9606384,-83.9207392,1
37.9715592,-87.5710898,1
44.0121221,-92.4801989,1
27.4989278,-82.5748194,1
33.7700504,-118.1937395,1
34.0536608,-118.4133894,1
46.5883707,-112.0245054,1
40.0149856,-105.2705456,1
34.4358294,-119.8276389,1
41.3838782,-72.9026064,1
41.3144966,-81.83569,1
42.2809285,-71.2377548,1
38.7509488,-77.4752667,1
42.5481714,-71.1724467,1
33.5386523,-112.1859866,1
39.9611755,-82.9987942,1
45.0105194,-93.4555093,1
47.6743428,-117.1124241,1
42.1306563,-70.9161551,1
40.0362184,-75.5138118,1
40.0583238,-74.4056612,1
38.8462236,-77.3063733,1
39.1637984,-119.7674034,1
